,_id,abstract,blog,byline,document_type,headline,keywords,multimedia,new_desk,print_page,pub_date,score,section_name,slideshow_credits,snippet,source,type_of_material,uri,web_url,word_count
0,54b1ca1838f0d87f8114744b,,{},{'original': 'By DENNIS HEVESI'},article,"{'main': 'Margaret Phipps Boegner, 99, Who Founded Old Westbury Gardens, Is Dead', 'print_headline': 'Margaret Phipps Boegner, 99; Founded Old Westbury Gardens'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Deaths (Obituaries)'}]",[],Metro,8,2006-09-19T00:00:00Z,1.0,,,"Margaret Phipps Boegner opened her family’s vast Long Island estate, Old Westbury Gardens, to the public.",The New York Times,Obituary,,https://www.nytimes.com/2006/09/19/obituaries/19boegner.html,373.0
1,54b1c92638f0d87f81147430,,{},{'original': 'By ANDREW JACOBS'},article,"{'main': 'Patricia Kennedy Lawford, 82, Link to Hollywood, Dies', 'print_headline': 'Patricia Kennedy Lawford, 82, Link to Hollywood, Dies'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Deaths (Obituaries)'}, {'isMajor': None, 'rank': 2, 'name': 'subject', 'value': 'United States Politics and Government'}, {'isMajor': None, 'rank': 3, 'name': 'persons', 'value': 'Lawford, Peter'}, {'isMajor': None, 'rank': 4, 'name': 'persons', 'value': 'Kennedy, John Fitzgerald'}]","[{'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2006/09/18/us/18lawford1.75.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': '75', 'thumbnail': 'images/2006/09/18/us/18lawford1.75.jpg', 'thumbnailwidth': '75'}}]",National,8,2006-09-19T00:00:00Z,1.0,,,Patricia Kennedy Lawford was a sister of President John F. Kennedy and was married to the actor Peter Lawford for 11 years.,The New York Times,Obituary,,https://www.nytimes.com/2006/09/19/obituaries/19lawford.html,1178.0
2,54b1c8f838f0d87f81147429,,{},{'original': 'By KATIE ZEZIMA'},article,"{'main': 'Ex-Gov. Edward J. King, 81, Who Defeated Dukakis, Dies', 'print_headline': 'Ex-Gov. Edward J. King, 81, Who Defeated Dukakis'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Deaths (Obituaries)'}, {'isMajor': None, 'rank': 2, 'name': 'glocations', 'value': 'Massachusetts'}, {'isMajor': None, 'rank': 3, 'name': 'subject', 'value': 'United States Politics and Government'}, {'isMajor': None, 'rank': 4, 'name': 'persons', 'value': 'Dukakis, Michael S'}]","[{'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2006/09/19/us/19king_75.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': '75', 'thumbnail': 'images/2006/09/19/us/19king_75.jpg', 'thumbnailwidth': '75'}}]",National,8,2006-09-19T00:00:00Z,1.0,,,"Edward J. King, a governor of Massachusetts who defeated the incumbent, Michael S. Dukakis, in the 1978 Democratic primary for governor but lost a rematch in 1982.",The New York Times,Obituary,,https://www.nytimes.com/2006/09/19/obituaries/19king.html,466.0
3,54b1c43f38f0d87f8114738c,,{},{'original': 'By BARBARA GRAUSTARK'},article,"{'main': 'Ivan Luini, 46, Dies in a Plane Crash; Executive Helped Popularize Plastics in American Stores', 'print_headline': 'Ivan Luini, 46, and Sergio Savarese, 48, Forces in Modern Furniture, Die in a Plane Crash'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Deaths (Obituaries)'}, {'isMajor': None, 'rank': 2, 'name': 'organizations', 'value': 'Kartell'}, {'isMajor': None, 'rank': 3, 'name': 'subject', 'value': 'Accidents and Safety'}, {'isMajor': None, 'rank': 4, 'name': 'subject', 'value': 'Airlines and Airplanes'}, {'isMajor': None, 'rank': 5, 'name': 'subject', 'value': 'Design'}, {'isMajor': None, 'rank': 6, 'name': 'subject', 'value': 'Retail Stores and Trade'}]","[{'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2006/09/18/nyregion/18luini.75.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': '75', 'thumbnail': 'images/2006/09/18/nyregion/18luini.75.jpg', 'thumbnailwidth': '75'}}]",Metro,25,2006-09-18T00:00:00Z,1.0,,,"Ivan Luini helped bring plastic furniture out of the garden and into the American living room. Sergio Savarese also died in the crash, in Moffat County, Colo.",The New York Times,Obituary,,https://www.nytimes.com/2006/09/18/obituaries/18luini.html,652.0
4,54b1c18c38f0d87f8114732f,,{},,article,"{'main': 'Stapleton Memorial', 'print_headline': 'Stapleton Memorial'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Theater'}, {'isMajor': None, 'rank': 2, 'name': 'persons', 'value': 'Stapleton, Maureen'}]",[],Metro,35,2006-09-17T00:00:00Z,1.0,,,"A memorial tribute to the actress Maureen Stapleton will take place on Monday at 1 p.m. at the Circle in the Square Theater, 50th Street between Broadway and Eighth Avenue. Ms. Stapleton, who died on March 13 at the age of 80, made her Broadway de...",The New York Times,News,,https://www.nytimes.com/2006/09/17/obituaries/17stapleton.html,126.0
5,54b1bc0338f0d87f8114727c,,{},,article,"{'main': 'Memorial for Cy Feuer', 'print_headline': 'Memorial for Cy Feuer'}","[{'isMajor': None, 'rank': 1, 'name': 'persons', 'value': 'Feuer, Cy'}]",[],Culture,8,2006-09-16T00:00:00Z,1.0,,,"A memorial celebration of Cy Feuer, producer of Broadway hits like “Guys and Dolls,” “Can-Can” and “How to Succeed in Business Without Really Trying,” will be held on Thursday at 1 p.m. at the Lunt-Fontanne Theater, at 205 West 46th Street in Manh...",The New York Times,Obituary,,https://www.nytimes.com/2006/09/16/obituaries/16feuer.html,100.0
6,54b1bbed38f0d87f8114727a,,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Pat Corley, 76, Actor on ‘Murphy Brown’, Is Dead', 'print_headline': 'Pat Corley, 76, Actor On ‘Murphy Brown’'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Deaths (Obituaries)'}, {'isMajor': None, 'rank': 2, 'name': 'subject', 'value': 'Television'}]","[{'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2006/09/16/arts/16corley_75.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': '75', 'thumbnail': 'images/2006/09/16/arts/16corley_75.jpg', 'thumbnailwidth': '75'}}]",Culture,8,2006-09-16T00:00:00Z,1.0,,,Pat Corley was the character actor who served sage advice along with drinks as Phil the barkeep on “Murphy Brown.”,The New York Times,Obituary,,https://www.nytimes.com/2006/09/16/obituaries/16corley.html,191.0
7,54b1bba338f0d87f8114726f,,{},{'original': 'By FRANK LITSKY'},article,"{'main': 'Collie J. Nicholson, 85, Who Promoted Grambling’s Teams, Is Dead', 'print_headline': 'Collie J. Nicholson, 85; Promoted Grambling’s Teams'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Deaths (Obituaries)'}, {'isMajor': None, 'rank': 2, 'name': 'subject', 'value': 'College Athletics'}]",[],Sports,8,2006-09-16T00:00:00Z,1.0,,,Collie J. Nicholson was the imaginative sports information director whose marketing brought national and international fame to Grambling State University in Louisiana.,The New York Times,Obituary,,https://www.nytimes.com/2006/09/16/obituaries/16nicholson.html,546.0
8,54b1bb6d38f0d87f81147268,,{},{'original': 'By JEREMY PEARCE'},article,"{'main': 'Dr. Michael Mamakos, Who Helped Save Girl’s Leg, Dies at 80', 'print_headline': 'Dr. Michael Mamakos, 80; Helped Save Girl’s Leg'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Surgery and Surgeons'}, {'isMajor': None, 'rank': 2, 'name': 'subject', 'value': 'Deaths (Obituaries)'}, {'isMajor': None, 'rank': 3, 'name': 'glocations', 'value': 'Long Island (NY)'}]",[],Metro,8,2006-09-16T00:00:00Z,1.0,,,"Dr. Mamakos was part of a Long Island medical team that successfully reattached a child’s severed leg in 1978, early in the development of microsurgery.",The New York Times,Obituary,,https://www.nytimes.com/2006/09/16/obituaries/16mamakos.html,322.0
9,54b1bad838f0d87f81147254,,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Donald Kimball, 62, Defrocked Priest in Sex Cases, Is Dead', 'print_headline': 'Donald Kimball, 62, Defrocked Priest in Sex Cases'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Deaths (Obituaries)'}, {'isMajor': None, 'rank': 2, 'name': 'subject', 'value': 'Child Abuse and Neglect'}, {'isMajor': None, 'rank': 3, 'name': 'subject', 'value': 'Sex Crimes'}]",[],National,8,2006-09-16T00:00:00Z,1.0,,,Donald Wren Kimball was once a nationally renowned youth minister but was later tried on charges of sexually abusing children.,The New York Times,Obituary,,https://www.nytimes.com/2006/09/16/obituaries/16kimball.html,365.0
0,54b1a6b538f0d87f81146fc1,,{},{'original': 'By JEREMY PEARCE'},article,"{'main': 'Robert Gorlin, 83, Pathologist and Expert on Facial Malformations, Is Dead', 'print_headline': 'Robert Gorlin, 83, Pathologist and Expert on Facial Malformations'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Deaths (Obituaries)'}]",[],National,8,2006-09-14T00:00:00Z,1.0,,,Dr. Robert J. Gorlin helped write a definitive medical reference work on the causes of facial malformations.,The New York Times,Obituary,,https://www.nytimes.com/2006/09/14/obituaries/14gorlin.html,563.0
1,54b1a6ac38f0d87f81146fc0,,{},{'original': 'By JEREMY PEARCE'},article,"{'main': 'Dr. A. James Rowan, 71, Who Studied Treatments for Older Epileptics, Dies', 'print_headline': 'A. James Rowan, 71, Authority On Treatment of Older Epileptics'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Medicine and Health'}, {'isMajor': None, 'rank': 2, 'name': 'subject', 'value': 'Deaths (Obituaries)'}, {'isMajor': None, 'rank': 3, 'name': 'subject', 'value': 'Epilepsy'}]","[{'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2006/09/14/nyregion/14rowan_75.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': '75', 'thumbnail': 'images/2006/09/14/nyregion/14rowan_75.jpg', 'thumbnailwidth': '75'}}]",Metro,8,2006-09-14T00:00:00Z,1.0,,,"Dr. Rowan, a noted expert on epilepsy, studied the disease in the elderly and helped investigate more effective medications to prevent seizures.",The New York Times,Obituary,,https://www.nytimes.com/2006/09/14/obituaries/14rowan.html,438.0
2,54b1a5dd38f0d87f81146fa5,,{},{'original': 'By DOUGLAS MARTIN'},article,"{'main': 'Tyron Garner, 39, Plaintiff in Pivotal Sodomy Case, Dies', 'print_headline': 'Tyron Garner, 39, Plaintiff in Sodomy Case'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Deaths (Obituaries)'}, {'isMajor': None, 'rank': 2, 'name': 'organizations', 'value': 'Supreme Court'}, {'isMajor': None, 'rank': 3, 'name': 'subject', 'value': 'Homosexuality'}]","[{'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2006/09/14/obituaries/15garner_75.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': '75', 'thumbnail': 'images/2006/09/14/obituaries/15garner_75.jpg', 'thumbnailwidth': '75'}}]",National,8,2006-09-14T00:00:00Z,1.0,,,"Tyron Garner was one of two plaintiffs in the Supreme Court case in 2003 that overruled a Texas sodomy law, effectively making homosexual relations a basic civil right.",The New York Times,Obituary,,https://www.nytimes.com/2006/09/14/obituaries/14garner.html,862.0
3,54b1a53838f0d87f81146f8f,,{},{'original': 'By DENNIS HEVESI'},article,"{'main': 'Elisabeth Ogilvie, 89, Maine Author, Is Dead', 'print_headline': 'Elisabeth Ogilvie, 89, Maine Author'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Deaths (Obituaries)'}, {'isMajor': None, 'rank': 2, 'name': 'subject', 'value': 'Books and Literature'}, {'isMajor': None, 'rank': 3, 'name': 'subject', 'value': 'Writing and Writers'}]",[],Culture,8,2006-09-14T00:00:00Z,1.0,,,"Elisabeth Ogilvie was the author of 46 books, most of them tales of romance and mystery set on the craggy islands off the coast of Maine.",The New York Times,Obituary,,https://www.nytimes.com/2006/09/14/obituaries/14ogilvie.html,347.0
4,54b19e6f38f0d87f81146eaf,,{},{'original': 'By JEREMY PEARCE'},article,"{'main': 'Olga Jonasson, 72, Surgeon and a Role Model for Women, Dies', 'print_headline': 'Olga Jonasson, 72, Surgeon And a Role Model for Women'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Deaths (Obituaries)'}, {'isMajor': None, 'rank': 2, 'name': 'subject', 'value': 'Medicine and Health'}, {'isMajor': None, 'rank': 3, 'name': 'subject', 'value': 'Surgery and Surgeons'}]","[{'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2006/09/13/obituaries/13jonasson_75.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': '75', 'thumbnail': 'images/2006/09/13/obituaries/13jonasson_75.jpg', 'thumbnailwidth': '75'}}]",National,13,2006-09-13T00:00:00Z,1.0,,,Dr. Olga Jonasson was a transplant surgeon and medical administrator who played an early and leading role in encouraging women to enter surgical specialties.,The New York Times,Obituary,,https://www.nytimes.com/2006/09/13/obituaries/13jonasson.html,438.0
5,54b1977a38f0d87f81146dc5,,{},{'original': 'By MICHAEL J. de la MERCED'},article,"{'main': 'William B. Ziff Jr., 76, Builder of Magazine Empire, Dies', 'print_headline': 'William B. Ziff Jr., 76, Builder of Magazine Empire, Dies'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Deaths (Obituaries)'}, {'isMajor': None, 'rank': 2, 'name': 'organizations', 'value': 'PC Magazine'}, {'isMajor': None, 'rank': 3, 'name': 'subject', 'value': 'Computers and the Internet'}]","[{'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2006/09/12/business/12ziff_75.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': '75', 'thumbnail': 'images/2006/09/12/business/12ziff_75.jpg', 'thumbnailwidth': '75'}}]",Business,10,2006-09-12T00:00:00Z,1.0,,,William B. Ziff Jr. made publications like Car and Driver and PC Magazine must reading among hobbyists and computer enthusiasts.,The New York Times,Obituary,,https://www.nytimes.com/2006/09/12/obituaries/12ziff.html,560.0
6,54b1968f38f0d87f81146da7,,{},{'original': 'By MARGALIT FOX'},article,"{'main': 'Estelle R. Ramey, 89, Who Used Medical Training to Rebut Sexism, Is Dead', 'print_headline': 'Estelle R. Ramey, 89; Used Medical Training to Rebut Sexism'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Deaths (Obituaries)'}, {'isMajor': None, 'rank': 2, 'name': 'subject', 'value': 'Women'}]",[],National,10,2006-09-12T00:00:00Z,1.0,,,Estelle R. Ramey came to national prominence in 1970 after she famously rebutted a Democratic leader who pronounced women unfit for important jobs because of the “raging hormonal influences.”,The New York Times,Obituary,,https://www.nytimes.com/2006/09/12/obituaries/12ramey.html,603.0
7,54b1962e38f0d87f81146d9a,,{},{'original': 'By DENNIS HEVESI'},article,"{'main': 'Charles Aug, 68, Dies; Helped Create Retail-Store Leasing as a Niche', 'print_headline': 'Charles Aug, 68; Helped Create Retail-Store Leasing as a Niche'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Deaths (Obituaries)'}, {'isMajor': None, 'rank': 2, 'name': 'persons', 'value': 'Aug, Charles'}, {'isMajor': None, 'rank': 3, 'name': 'subject', 'value': 'Retail Stores and Trade'}]",[],Metro,10,2006-09-12T00:00:00Z,1.0,,,Charles Aug was a retired real estate executive who helped create a specialty in the commercial brokerage business — marketing storefront space.,The New York Times,Obituary,,https://www.nytimes.com/2006/09/12/obituaries/12aug.html,393.0
8,54b18d8838f0d87f81146c77,,{},{'original': 'By ELAINE LOUIE'},article,"{'main': 'Bill Stumpf, 70, a Designer of the Aeron Ergonomic Office Chair, Dies', 'print_headline': 'Bill Stumpf, 70, a Designer of the Aeron Ergonomic Office Chair, Dies'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Deaths (Obituaries)'}, {'isMajor': None, 'rank': 2, 'name': 'subject', 'value': 'Design'}, {'isMajor': None, 'rank': 3, 'name': 'subject', 'value': 'Furniture'}]","[{'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2006/09/10/nyregion/10stumpf.75.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': '75', 'thumbnail': 'images/2006/09/10/nyregion/10stumpf.75.jpg', 'thumbnailwidth': '75'}}]",Metro,41,2006-09-10T00:00:00Z,1.0,,,"Mr. Stumpf and Don Chadwick, an industrial designer in Los Angeles, created the Aeron chair for Herman Miller, the furniture company in Zeeland, Mich.",The New York Times,Obituary,,https://www.nytimes.com/2006/09/10/obituaries/10stumpf.html,806.0
9,54b18a3238f0d87f81146bff,,{},{'original': 'By JENNIFER DUNNING'},article,"{'main': 'Julia Levien, 94, Authority on the Dances of Isadora Duncan, Dies', 'print_headline': 'Julia Levien, 94, Authority on the Dances of Isadora Duncan'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Deaths (Obituaries)'}, {'isMajor': None, 'rank': 2, 'name': 'subject', 'value': 'Dancing'}]","[{'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2006/09/09/arts/09levien_75.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': '75', 'thumbnail': 'images/2006/09/09/arts/09levien_75.jpg', 'thumbnailwidth': '75'}}]",Culture,13,2006-09-09T00:00:00Z,1.0,,,Julia Levien was a leading authority on the dances of Isadora Duncan and a teacher of her technique.,The New York Times,Obituary,,https://www.nytimes.com/2006/09/09/obituaries/09levien.html,666.0
0,54b189f138f0d87f81146bf7,,{},{'original': 'By PHILIP GEFTER'},article,"{'main': 'William Garnett, 89, Aerial Photographic Artist, Dies', 'print_headline': 'William Garnett, 89, Aerial Photographic Artist, Dies'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Deaths (Obituaries)'}, {'isMajor': None, 'rank': 2, 'name': 'subject', 'value': 'Photography'}]","[{'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2006/09/09/arts/09garnett_75.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': '75', 'thumbnail': 'images/2006/09/09/arts/09garnett_75.jpg', 'thumbnailwidth': '75'}}]",Culture,13,2006-09-09T00:00:00Z,1.0,,,"William A. Garnett elevated the genre of aerial photography to a form of artistic expression with his sweeping pictures of forests, sand dunes, agricultural crops and suburban grids.",The New York Times,Obituary,,https://www.nytimes.com/2006/09/09/obituaries/09garnett.html,787.0
1,54b187ea38f0d87f81146bb6,,{},{'original': 'By DENNIS HEVESI'},article,"{'main': 'James deAnda, 81, Lawyer in Case for Hispanic Jurors, Dies', 'print_headline': 'James deAnda, 81, Lawyer In Case for Hispanic Jurors'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Deaths (Obituaries)'}]",[],National,13,2006-09-09T00:00:00Z,1.0,,,James deAnda was a retired federal judge who as a lawyer in the early 1950’s had a leading role in a Supreme Court decision that prohibited courts from keeping Mexican-Americans off juries.,The New York Times,Obituary,,https://www.nytimes.com/2006/09/09/obituaries/09deAnda.html,505.0
2,54b187b638f0d87f81146baf,,{},{'original': 'By CLYDE HABERMAN'},article,"{'main': 'Sheldon Binn, 83, Times Editor for 31 Years, Dies', 'print_headline': 'Sheldon Binn, 83, Times Editor for 31 Years'}","[{'isMajor': None, 'rank': 1, 'name': 'persons', 'value': 'Binn, Sheldon'}, {'isMajor': None, 'rank': 2, 'name': 'organizations', 'value': 'New York Times'}, {'isMajor': None, 'rank': 3, 'name': 'subject', 'value': 'Deaths (Obituaries)'}]",[],Metro,13,2006-09-09T00:00:00Z,1.0,,,Mr. Binn guided The New York Times's coverage of New York government and politics for nearly two decades and mentored two generations of reporters.,The New York Times,Obituary,,https://www.nytimes.com/2006/09/09/obituaries/09binn.html,434.0
3,54b17d4538f0d87f81146a53,,{},{'original': 'By JEREMY PEARCE'},article,"{'main': 'Gail G. Shapiro, 59, Allergist Who Studied Child Treatments, Is Dead', 'print_headline': 'Gail G. Shapiro, 59, Allergist Who Studied Child Treatments'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Deaths (Obituaries)'}, {'isMajor': None, 'rank': 2, 'name': 'subject', 'value': 'Asthma'}]",[],National,27,2006-09-08T00:00:00Z,1.0,,,Dr. Gail Greenberg Shapiro was a pediatric allergist who contributed to important studies of drug treatments for asthma and allergies.,The New York Times,Obituary,,https://www.nytimes.com/2006/09/08/obituaries/08shapiro.html,314.0
4,54b17d4338f0d87f81146a52,,{},{'original': 'By THE NEW YORK TIMES'},article,"{'main': 'Peter B. Greenough, 89, Former Columnist, Dies', 'print_headline': 'Peter B. Greenough, 89, Former Columnist'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Deaths (Obituaries)'}, {'isMajor': None, 'rank': 2, 'name': 'subject', 'value': 'Newspapers'}, {'isMajor': None, 'rank': 3, 'name': 'persons', 'value': 'Sills, Beverly'}, {'isMajor': None, 'rank': 4, 'name': 'glocations', 'value': 'Manhattan (NYC)'}]",[],Metro,27,2006-09-08T00:00:00Z,1.0,,,Peter B. Greenough was a former financial columnist for The Boston Globe and the husband of the opera star Beverly Sills.,The New York Times,Obituary,,https://www.nytimes.com/2006/09/08/obituaries/08greenough.html,239.0
5,54b1744b38f0d87f81146938,,{},{'original': 'By DENNIS HEVESI'},article,"{'main': 'Jawn Sandifer, Civil Rights Lawyer, Dies at 92', 'print_headline': 'Jawn Sandifer, Civil Rights Lawyer, Dies at 92'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Deaths (Obituaries)'}, {'isMajor': None, 'rank': 2, 'name': 'subject', 'value': 'Civil Rights'}, {'isMajor': None, 'rank': 3, 'name': 'organizations', 'value': 'National Assn for the Advancement of Colored People'}]","[{'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2006/09/07/nyregion/07sandifer_75.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': '75', 'thumbnail': 'images/2006/09/07/nyregion/07sandifer_75.jpg', 'thumbnailwidth': '75'}}]",Metro,17,2006-09-07T00:00:00Z,1.0,,,Mr. Sandifer was one of two staff lawyers for the National Association for the Advancement of Colored People who successfully argued Henderson v. United States.,The New York Times,Obituary,,https://www.nytimes.com/2006/09/07/obituaries/07sandifer.html,706.0
6,54b1650638f0d87f81146735,,{},{'original': 'By MARGALIT FOX'},article,"{'main': 'John Ripley Forbes, 93, Who Planted Many Nature Museums, Is Dead', 'print_headline': 'John Ripley Forbes, 93; Planted Many Nature Museums'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Deaths (Obituaries)'}, {'isMajor': None, 'rank': 2, 'name': 'subject', 'value': 'Museums'}]","[{'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2006/09/05/us/05forbes_75.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': '75', 'thumbnail': 'images/2006/09/05/us/05forbes_75.jpg', 'thumbnailwidth': '75'}}]",National,13,2006-09-05T00:00:00Z,1.0,,,"John Ripley Forbes was a naturalist, conservationist and educator whose genius for persuading complete strangers to give him things helped him plant hundreds of nature museums.",The New York Times,Obituary,,https://www.nytimes.com/2006/09/05/obituaries/05forbes.html,900.0
7,54b164f338f0d87f81146733,,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Dennis Spellmann, 70, Leader Who Transformed a College, Dies', 'print_headline': 'Dennis Spellmann, 70, Leader Who Transformed a College'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Deaths (Obituaries)'}, {'isMajor': None, 'rank': 2, 'name': 'subject', 'value': 'Colleges and Universities'}, {'isMajor': None, 'rank': 3, 'name': 'subject', 'value': 'Education and Schools'}]",[],National,13,2006-09-05T00:00:00Z,1.0,,,"Dennis C. Spellmann helped transform the 800-student Lindenwood College into the 15,000-student Lindenwood University.",The New York Times,Obituary,,https://www.nytimes.com/2006/09/05/obituaries/05spellman.html,386.0
8,54b1649c38f0d87f81146727,,{},{'original': 'By GLENN COLLINS'},article,"{'main': 'Steve Irwin, Wildlife Master, Is Killed by a Stingray at 44', 'print_headline': 'Steve Irwin, Wildlife Master, Is Killed by a Stingray at 44'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Deaths (Obituaries)'}, {'isMajor': None, 'rank': 2, 'name': 'persons', 'value': 'Irwin, Steve'}]","[{'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2006/09/04/world/04cnd-irwin2.75.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': '75', 'thumbnail': 'images/2006/09/04/world/04cnd-irwin2.75.jpg', 'thumbnailwidth': '75'}}]",Culture,13,2006-09-05T00:00:00Z,1.0,,,"Steve Irwin, the hugely popular television personality, was killed by a stingray while filming an underwater documentary.",The New York Times,Obituary,,https://www.nytimes.com/2006/09/05/obituaries/05irwin.html,776.0
9,54b1618c38f0d87f811466bb,,{},{'original': 'By ADAM CLYMER'},article,"{'main': 'Warren J. Mitofsky, 71, Innovator Who Devised Exit Poll, Dies', 'print_headline': 'Warren J. Mitofsky, 71, Innovator Who Devised Exit Poll'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Deaths (Obituaries)'}, {'isMajor': None, 'rank': 2, 'name': 'persons', 'value': 'Mitofsky, Warren J'}, {'isMajor': None, 'rank': 3, 'name': 'subject', 'value': 'Public Opinion'}, {'isMajor': None, 'rank': 4, 'name': 'subject', 'value': 'Census'}, {'isMajor': None, 'rank': 5, 'name': 'glocations', 'value': 'Manhattan (NYC)'}]","[{'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2006/09/03/nyregion/03mitofsky.75.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': '75', 'thumbnail': 'images/2006/09/03/nyregion/03mitofsky.75.jpg', 'thumbnailwidth': '75'}}]",Metro,6,2006-09-04T00:00:00Z,1.0,,,"Mr. Mitofsky, along with a colleague, Joseph Waksberg, devised a random digit dialing system that became the standard for telephone polling for many years.",The New York Times,Obituary,,https://www.nytimes.com/2006/09/04/obituaries/04mitofsky.html,851.0
0,54b15f1938f0d87f8114666d,,{},{'original': 'By ADAM CLYMER'},article,"{'main': 'Warren J. Mitofsky, 71, Innovator in Polling Industry, Dies', 'print_headline': 'Warren J. Mitofsky, 71, Innovator of Polling'}","[{'isMajor': None, 'rank': 1, 'name': 'subject', 'value': 'Deaths (Obituaries)'}, {'isMajor': None, 'rank': 2, 'name': 'persons', 'value': 'Mitofsky, Warren J'}, {'isMajor': None, 'rank': 3, 'name': 'subject', 'value': 'Census'}]","[{'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2006/09/03/nyregion/03mitofsky.75.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': '75', 'thumbnail': 'images/2006/09/03/nyregion/03mitofsky.75.jpg', 'thumbnailwidth': '75'}}]",Metro,24,2006-09-03T00:00:00Z,1.0,,,"While working at the Census Bureau in the 1960’s, Mr. Mitofsky along with a colleague devised a random digit dialing system that became the standard for telephone polling for many years.",The New York Times,Obituary,,https://www.nytimes.com/2006/09/03/obituaries/03mitofsky.html,846.0
