,_id,blog,byline,document_type,headline,keywords,multimedia,new_desk,print_page,pub_date,score,section_name,snippet,source,type_of_material,uri,web_url,word_count
5,59f58ab095d0e0246f212c10,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Rose Wins HSBC Champions in Stunning Comeback Over Johnson', 'print_headline': 'Rose Wins HSBC Champions in Stunning Comeback Over Johnson'}",[],[],None,,2017-10-29T08:00:38+0000,1.0,Golf,"Justin Rose posed with the trophy from the balcony high above the 18th green at Sheshan International, a moment that didn't seem possible.",AP,News,nyt://article/e5b517ea-8020-5e7b-94da-7852c95daaf0,https://www.nytimes.com/aponline/2017/10/29/sports/golf/ap-glf-hsbc-champions.html,919
6,59f580ce95d0e0246f212c0c,{},{'original': 'By REUTERS'},article,"{'main': ""Baseball: Kershaw Eager to Put LA Back in World Series Driver's Seat"", 'print_headline': ""Baseball: Kershaw Eager to Put LA Back in World Series Driver's Seat""}",[],[],None,,2017-10-29T07:18:28+0000,1.0,Baseball,"The Dodgers refused to be pushed to the brink of World Series elimination on Saturday, beating Houston in Game Four to tie it up at 2-2, and LA ace Clayton Kershaw is looking forward to the challenge of trying to put his team back in the driver's ...",Reuters,News,nyt://article/358c06fb-c843-5b13-bc78-41e9c598146d,https://www.nytimes.com/reuters/2017/10/29/sports/baseball/29reuters-baseball-mlb-hou-lad-kershaw.html,451
7,59f577a895d0e0246f212c05,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': ""Wind Forces Cancellation of Men's World Cup Season-Opener"", 'print_headline': ""Wind Forces Cancellation of Men's World Cup Season-Opener""}",[],[],None,,2017-10-29T06:39:30+0000,1.0,,The first race of the men's Alpine skiing World Cup season has been canceled because of bad weather conditions.,AP,News,nyt://article/a29444dd-3ebf-56a8-a41c-530afa12b71c,https://www.nytimes.com/aponline/2017/10/29/sports/ap-ski-wcup-mens-gs-canceled.html,119
8,59f5765295d0e0246f212c03,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'No. 21 USC Rolls Over Arizona State 48-17 Behind Jones', 'print_headline': 'No. 21 USC Rolls Over Arizona State 48-17 Behind Jones'}",[],[],None,,2017-10-29T06:33:37+0000,1.0,College Football,"Ronald Jones II tucked in behind a blocker, made a cut off his hip and shook off an Arizona State tackler. It turned into a race from there, and no way was anyone going to catch Southern California's gifted running back.",AP,News,nyt://article/50a28968-c813-5dc7-b392-f3a341799ebc,https://www.nytimes.com/aponline/2017/10/29/sports/ncaafootball/ap-fbc-t25-usc-arizona-st.html,762
9,59f56a5495d0e0246f212bfb,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Tate Does It Again, Arizona Runs Past No. 15 WSU 58-37', 'print_headline': 'Tate Does It Again, Arizona Runs Past No. 15 WSU 58-37'}",[],[],None,,2017-10-29T05:42:37+0000,1.0,College Football,"Khalil Tate did it again, and now he has the Arizona Wildcats in position to be taken quite seriously in the Pac-12.",AP,News,nyt://article/edb4ee18-9bc1-5521-9b38-6d61ba0973a8,https://www.nytimes.com/aponline/2017/10/29/sports/ncaafootball/ap-fbc-t25-washington-st-arizona.html,769
0,59f568ec95d0e0246f212bfa,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Wood Shines in WS Debut on Personally Significant Date', 'print_headline': 'Wood Shines in WS Debut on Personally Significant Date'}",[],[],None,,2017-10-29T05:36:34+0000,1.0,Baseball,"A whirlwind of emotion caught up with Alex Wood while in the dugout between innings, and not only because the young Dodgers left-hander still had a no-hit bid in his first World Series start.",AP,News,nyt://article/829642d6-b5e8-51fe-877d-691d0e75c941,https://www.nytimes.com/aponline/2017/10/29/sports/baseball/ap-bba-world-series-dodger-woods-bid.html,619
1,59f5661d95d0e0246f212bf9,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Kuznetsov Scores Twice, Capitals Come Back to Top Oilers 5-2', 'print_headline': 'Kuznetsov Scores Twice, Capitals Come Back to Top Oilers 5-2'}",[],[],None,,2017-10-29T05:24:38+0000,1.0,Hockey,Alex Ovechkin and the Washington Capitals didn't let an early deficit rattle them Saturday night.,AP,News,nyt://article/404699e7-4182-567a-8139-24b6eb13b97b,https://www.nytimes.com/aponline/2017/10/29/sports/hockey/ap-hkn-capitals-oilers.html,562
2,59f561e495d0e0246f212bf8,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Lin Wins Asia-Pacific Amateur to Earn Spot in 2 Majors', 'print_headline': 'Lin Wins Asia-Pacific Amateur to Earn Spot in 2 Majors'}",[],[],None,,2017-10-29T05:06:37+0000,1.0,Golf,Two big swings enabled Lin Yuxin of China to win the Asia-Pacific Amateur and earn his way into two big tournaments.,AP,News,nyt://article/fc9e6c06-566e-57f6-94aa-cbd2841a3d6c,https://www.nytimes.com/aponline/2017/10/29/sports/golf/ap-glf-asia-pacific-amateur.html,496
3,59f5614595d0e0246f212bf7,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Clippers Lose 95-87 to Pistons for 1st Defeat of Season', 'print_headline': 'Clippers Lose 95-87 to Pistons for 1st Defeat of Season'}",[],[],None,,2017-10-29T05:03:44+0000,1.0,Pro Basketball,The Clippers didn't pass Doc Rivers' eye test.,AP,News,nyt://article/857345b7-f2d6-5f02-a04d-0af69b86fbfc,https://www.nytimes.com/aponline/2017/10/29/sports/basketball/ap-bkn-pistons-clippers.html,534
4,59f55cfe95d0e0246f212bf5,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Danault Has 2 Goals, 2 Assists as Canadiens Beat Rangers 5-4', 'print_headline': 'Danault Has 2 Goals, 2 Assists as Canadiens Beat Rangers 5-4'}",[],[],None,,2017-10-29T04:45:43+0000,1.0,Hockey,"After giving up a three-goal lead, the last-place Montreal Canadiens showed enough composure to recover and get their third win of the season.",AP,News,nyt://article/d0c8e24f-17ba-5167-9e1a-d71af0108dfa,https://www.nytimes.com/aponline/2017/10/29/sports/hockey/ap-hkn-rangers-canadiens.html,721
5,59f55c4b95d0e0246f212bf4,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Kershaw Gets Early Start on Ace Matchup vs Keuchel in Game 5', 'print_headline': 'Kershaw Gets Early Start on Ace Matchup vs Keuchel in Game 5'}",[],[],None,,2017-10-29T04:42:32+0000,1.0,Baseball,"The hearty handshakes and hugs done in the middle of the diamond, Clayton Kershaw still had work to do.",AP,News,nyt://article/6b576bd1-51ab-5139-b5ef-6e8abe6b8e33,https://www.nytimes.com/aponline/2017/10/29/sports/baseball/ap-bbo-world-series-game-5.html,595
6,59f55ad995d0e0246f212bf2,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Lillard, McCollum Help Blazers Beat Suns 114-107', 'print_headline': 'Lillard, McCollum Help Blazers Beat Suns 114-107'}",[],[],None,,2017-10-29T04:36:37+0000,1.0,Pro Basketball,The Portland Trail Blazers didn't expect to see the same Phoenix team they beat by a record score in the season opener.,AP,News,nyt://article/61d59393-8c84-5f83-8c94-33210a54f446,https://www.nytimes.com/aponline/2017/10/29/sports/basketball/ap-bkn-suns-trail-blazers.html,735
7,59f55a3895d0e0246f212bf1,{},{'original': 'By REUTERS'},article,"{'main': 'Figure Skating: Osmond Overcomes Stumbles to Take Gold at Skate Canada', 'print_headline': 'Figure Skating: Osmond Overcomes Stumbles to Take Gold at Skate Canada'}",[],[],None,,2017-10-29T04:33:29+0000,1.0,Olympics,"Kaetlyn Osmond landed several difficult jumps to overcome two stumbles during her long routine and win gold at the Skate Canada International in Regina, Saskatchewan on Saturday. ",Reuters,News,nyt://article/2962d70d-665a-5b4d-aa6d-1731a6b39a78,https://www.nytimes.com/reuters/2017/10/29/sports/olympics/29reuters-figureskating-isu-regina.html,324
8,59f5580995d0e0246f212bef,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Simmons Leads 76ers Past Mavericks', 'print_headline': 'Simmons Leads 76ers Past Mavericks'}",[],[],None,,2017-10-29T04:24:33+0000,1.0,Pro Basketball,Ben Simmons' NBA career was put on hold when he missed all of last season with a broken foot.,AP,News,nyt://article/fd027df3-eeac-5eee-bba4-60d8e5d69707,https://www.nytimes.com/aponline/2017/10/29/sports/basketball/ap-bkn-76ers-mavericks.html,721
9,59f556ab95d0e0246f212bed,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Mayfield Leads No. 10 Oklahoma to 49-27 Win Over Texas Tech', 'print_headline': 'Mayfield Leads No. 10 Oklahoma to 49-27 Win Over Texas Tech'}",[],[],None,,2017-10-29T04:18:38+0000,1.0,College Football,"For a while, it looked like No. 10 Oklahoma and Texas Tech were going to re-create their record-breaking offensive output from last year, when each team piled up 854 yards in Oklahoma's 66-59 victory.",AP,News,nyt://article/d27b4f72-02da-5884-ad68-848af8d7e639,https://www.nytimes.com/aponline/2017/10/29/sports/ncaafootball/ap-fbc-t25-texas-tech-oklahoma.html,860
0,59f556ac95d0e0246f212bee,{},{'original': 'By REUTERS'},article,"{'main': ""LA Breaks Houston's Home Spell, Evens World Series"", 'print_headline': ""LA Breaks Houston's Home Spell, Evens World Series""}",[],[],None,,2017-10-29T04:18:28+0000,1.0,Baseball,"The Los Angeles Dodgers, playing with their backs against the wall for the first time all year, sprang back to life with a five-run ninth inning on Saturday to beat the Houston Astros 6-2 and level the World Series at two games apiece.",Reuters,News,nyt://article/63b7d476-5c5c-51f6-91ae-6956cf5ac7bb,https://www.nytimes.com/reuters/2017/10/29/sports/baseball/29reuters-baseball-mlb-hou-lad.html,502
1,59f5567895d0e0246f212bec,{},{'original': 'By BILLY WITZ'},article,"{'main': 'Cody Bellinger Breaks Through, Leading the Dodgers Past the Astros', 'kicker': 'Dodgers 6, Astros 2 | Series is tied, 2-2', 'print_headline': 'Rookie Rewards Dodgers’ Patience'}","[{'isMajor': 'N', 'rank': 1, 'name': 'subject', 'value': 'World Series'}, {'isMajor': 'N', 'rank': 2, 'name': 'subject', 'value': 'Baseball'}, {'isMajor': 'N', 'rank': 3, 'name': 'organizations', 'value': 'Los Angeles Dodgers'}, {'isMajor': 'N', 'rank': 4, 'name': 'organizations', 'value': 'Houston Astros'}, {'isMajor': 'N', 'rank': 5, 'name': 'persons', 'value': 'Bellinger, Cody (1995- )'}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/10/29/sports/29astros3/29astros3-articleLarge.jpg', 'height': 400, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/10/29/sports/29astros3/29astros3-articleLarge.jpg', 'xlargeheight': 400}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/10/29/sports/29astros3/29astros3-thumbWide.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/10/29/sports/29astros3/29astros3-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/10/29/sports/29astros3/29astros3-thumbStandard-v2.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/10/29/sports/29astros3/29astros3-thumbStandard-v2.jpg', 'thumbnailwidth': 75}}]",Sports,1,2017-10-29T04:17:27+0000,1.0,Baseball,"Bellinger, a rookie, had struggled through the first three games of the World Series with no hits in 13 at-bats, but his two doubles made all the difference in Game 4.",The New York Times,News,nyt://article/05be0582-5b45-502d-8663-3ebb287cc7ed,https://www.nytimes.com/2017/10/29/sports/baseball/world-series-dodgers-astros.html,1183
2,59f5548295d0e0246f212bdf,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': ""Astros' Giles Falters Again, Says He 'Let the Team Down'"", 'print_headline': ""Astros' Giles Falters Again, Says He 'Let the Team Down'""}",[],[],None,,2017-10-29T04:09:34+0000,1.0,Baseball,"This time, the Astros couldn't save Ken Giles.",AP,News,nyt://article/2278629a-8c17-5e29-a85b-8115206a6f05,https://www.nytimes.com/aponline/2017/10/29/sports/baseball/ap-bbo-world-series-giles.html,629
3,59f553da95d0e0246f212bdd,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'MacKinnon, Rantanen Lead Avalanche Past Blackhawks, 6-3', 'print_headline': 'MacKinnon, Rantanen Lead Avalanche Past Blackhawks, 6-3'}",[],[],None,,2017-10-29T04:06:37+0000,1.0,Hockey,"The Colorado Avalanche limped off the ice after a rough loss in Las Vegas the previous night. Instead of sulking, they delivered a dominant performance 24 hours later.",AP,News,nyt://article/cf9003fa-d776-5921-9073-90d1c3a77c76,https://www.nytimes.com/aponline/2017/10/29/sports/hockey/ap-hkn-blackhawks-avalanche.html,660
4,59f5527095d0e0246f212bda,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': ""Westbrook Leads Thunder's 101-69 Rout Over Bulls"", 'print_headline': ""Westbrook Leads Thunder's 101-69 Rout Over Bulls""}",[],[],None,,2017-10-29T04:00:40+0000,1.0,Pro Basketball,Russell Westbrook had yet another triple-double milestone to accomplish.,AP,News,nyt://article/ca0cb5ae-dc03-5fd4-9e4d-56803b155e69,https://www.nytimes.com/aponline/2017/10/29/sports/basketball/ap-bkn-thunder-bulls.html,655
5,59f54d8295d0e0246f212bcf,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Mitchell Scores Career-High 22, Jazz Beat Lakers 96-81', 'print_headline': 'Mitchell Scores Career-High 22, Jazz Beat Lakers 96-81'}",[],[],None,,2017-10-29T03:39:38+0000,1.0,Pro Basketball,"His Utah Jazz teammates had been waiting for athletic rookie Donovan Mitchell to show off his explosiveness in a game. They finally got it Saturday night when the No. 12 overall draft pick caught an offensive rebound with one hand, behind his head...",AP,News,nyt://article/cb9177b6-14b9-5401-837e-075e9aa56a5e,https://www.nytimes.com/aponline/2017/10/28/sports/basketball/ap-bkn-lakers-jazz.html,846
6,59f54c1995d0e0246f212bce,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Bounce Back: No. 7 Clemson, Bryant Rebound for 24-10 Victory', 'print_headline': 'Bounce Back: No. 7 Clemson, Bryant Rebound for 24-10 Victory'}",[],[],None,,2017-10-29T03:33:34+0000,1.0,College Football,Kelly Bryant spent two weeks wondering about himself and his team after Clemson's loss at Syracuse. Both he and seventh-ranked Tigers put the doubts to rest against Georgia Tech.,AP,News,nyt://article/c6cb05c3-549e-520b-ba05-ea62ab5faf0f,https://www.nytimes.com/aponline/2017/10/28/sports/ncaafootball/ap-fbc-t25-georgia-tech-clemson.html,737
7,59f548a095d0e0246f212bcc,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'AP Top 25 Takeaways: Statements for Ohio State, Notre Dame', 'print_headline': 'AP Top 25 Takeaways: Statements for Ohio State, Notre Dame'}",[],[],None,,2017-10-29T03:18:34+0000,1.0,College Football,"The Big Ten game of the year lived up to its billing, Notre Dame pounded another Top 25 team and Iowa State continued to break the Big 12.",AP,News,nyt://article/65085ebd-972c-5f3a-b763-c5b1374f0efc,https://www.nytimes.com/aponline/2017/10/28/sports/ncaafootball/ap-fbc-t25-ap-top-25-takeaways.html,975
8,59f547df95d0e0246f212bcb,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Allen, Upshall Lead Blues to 4-1 Win Over Blue Jackets', 'print_headline': 'Allen, Upshall Lead Blues to 4-1 Win Over Blue Jackets'}",[],[],None,,2017-10-29T03:15:30+0000,1.0,Hockey,"Off to a strong start this season, the St. Louis Blues are getting contributions from everyone on the roster.",AP,News,nyt://article/68acbd68-e110-507b-a0b2-973b81c156a5,https://www.nytimes.com/aponline/2017/10/28/sports/hockey/ap-hkn-blue-jackets-blues.html,614
9,59f545c995d0e0246f212bca,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Simmons Leads 76ers Past Mavericks', 'print_headline': 'Simmons Leads 76ers Past Mavericks'}",[],[],None,,2017-10-29T03:06:36+0000,1.0,Pro Basketball,"Ben Simmons had 23 points, eight assists, and seven rebounds as the Philadelphia 76ers outlasted the Dallas Mavericks 112-110 on Saturday night for their second win of the season.",AP,News,nyt://article/bef4e02e-7e0b-58c6-a603-102b8b7d52b4,https://www.nytimes.com/aponline/2017/10/28/sports/basketball/ap-bkn-76ers-mavericks.html,392
0,59f543ac95d0e0246f212bc9,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Tavares Nets Natural Hat Trick, Islanders Top Predators 6-2', 'print_headline': 'Tavares Nets Natural Hat Trick, Islanders Top Predators 6-2'}",[],[],None,,2017-10-29T02:57:37+0000,1.0,Hockey,John Tavares had another hat trick and the Islanders finally found some power-play success.,AP,News,nyt://article/ffcee366-2486-52f2-bf3d-14a21d8d8aaa,https://www.nytimes.com/aponline/2017/10/28/sports/hockey/ap-hkn-islanders-predators.html,649
1,59f5423b95d0e0246f212bc8,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Top Performances All Around College Football Saturday', 'print_headline': 'Top Performances All Around College Football Saturday'}",[],[],None,,2017-10-29T02:51:34+0000,1.0,College Football,STARS,AP,News,nyt://article/b86403ec-5ccd-5cea-9f5e-50efeb20aaf2,https://www.nytimes.com/aponline/2017/10/28/sports/ncaafootball/ap-fbc-college-football-today.html,823
2,59f540e295d0e0246f212bc7,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': ""Koivu's Third-Period Goal Lifts Wild Past Penguins 2-1"", 'print_headline': ""Koivu's Third-Period Goal Lifts Wild Past Penguins 2-1""}",[],[],None,,2017-10-29T02:45:35+0000,1.0,Hockey,"Best known as a defensive-minded center, Mikko Koivu came up big at the other end Saturday night for the Minnesota Wild.",AP,News,nyt://article/ff1468ce-18f4-5b3f-8d41-d9036eed5eb5,https://www.nytimes.com/aponline/2017/10/28/sports/hockey/ap-hkn-penguins-wild.html,656
3,59f5403395d0e0246f212bc6,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': ""Parsons, Grizzlies' Bench Leads Memphis Past Houston"", 'print_headline': ""Parsons, Grizzlies' Bench Leads Memphis Past Houston""}",[],[],None,,2017-10-29T02:42:37+0000,1.0,Pro Basketball,"Ten days ago, the boos rained down on a struggling Chandler Parsons as the Memphis Grizzlies fans expressed their displeasure with the lack of return on the team's $94 million investment.",AP,News,nyt://article/7a76fd33-65a7-552e-8aee-72e08d3af637,https://www.nytimes.com/aponline/2017/10/28/sports/basketball/ap-bkn-rockets-grizzlies.html,668
4,59f53eba95d0e0246f212bc5,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': ""Bratt's Late PP Goal Lifts Devils Over Winless Coyotes 4-3"", 'print_headline': ""Bratt's Late PP Goal Lifts Devils Over Winless Coyotes 4-3""}",[],[],None,,2017-10-29T02:36:36+0000,1.0,Hockey,"When the New Jersey Devils were consistently one of the NHL's elite franchises, one of their trademarks was a near-unwavering belief that they could defeat any opponent.",AP,News,nyt://article/1349a0de-0070-56cb-be19-3347b433fe68,https://www.nytimes.com/aponline/2017/10/28/sports/hockey/ap-hkn-coyotes-devils.html,897
5,59f53eb895d0e0246f212bc4,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': ""Kyrie Irving's Late Flurry Helps Celtics Top Heat, 96-90"", 'print_headline': ""Kyrie Irving's Late Flurry Helps Celtics Top Heat, 96-90""}",[],[],None,,2017-10-29T02:36:33+0000,1.0,Pro Basketball,"Kyrie Irving has done a lot of things in Miami: relaxation, offseason workouts, even the filming of an ""Uncle Drew"" commercial.",AP,News,nyt://article/c7a75b92-8101-5299-9852-2fe07814656a,https://www.nytimes.com/aponline/2017/10/28/sports/basketball/ap-bkn-celtics-heat.html,675
6,59f53d7095d0e0246f212bc3,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Jackson Leads No. 13 Virginia Tech Past Duke, 24-3', 'print_headline': 'Jackson Leads No. 13 Virginia Tech Past Duke, 24-3'}",[],[],None,,2017-10-29T02:30:40+0000,1.0,College Football,"Josh Jackson threw for a touchdown before the weather turned bad, and ran for another after it got really sloppy to keep No. 13 Virginia Tech on track to have its destiny in its control with what coach Justin Fuente called the ""gauntlet"" ahead.",AP,News,nyt://article/1eda7d72-7fad-5491-b4bd-365b361f0e32,https://www.nytimes.com/aponline/2017/10/28/sports/ncaafootball/ap-fbc-t25-duke-virginia-tech-.html,747
7,59f53d6a95d0e0246f212bc2,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Nyquist Scores in Shootout to Lift Red Wings Over Panthers', 'print_headline': 'Nyquist Scores in Shootout to Lift Red Wings Over Panthers'}",[],[],None,,2017-10-29T02:30:37+0000,1.0,Hockey,The Detroit Red Wings got a much-needed win behind a great performance from their goalie.,AP,News,nyt://article/ae3b9adb-9084-57be-84f2-27483ad924a1,https://www.nytimes.com/aponline/2017/10/28/sports/hockey/ap-hkn-red-wings-panthers.html,548
8,59f53b3b95d0e0246f212bc1,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Toffoli Beats OT Buzzer to Lift Kings Past Bruins, 2-1', 'print_headline': 'Toffoli Beats OT Buzzer to Lift Kings Past Bruins, 2-1'}",[],[],None,,2017-10-29T02:21:37+0000,1.0,Hockey,"Call it a walk-off winner, a buzzer-beater, whatever you want. Tyler Toffoli simply had one of the most improbable game-winning goals.",AP,News,nyt://article/8172d26a-4cee-5e9e-83ed-9666b89b0ee5,https://www.nytimes.com/aponline/2017/10/28/sports/hockey/ap-hkn-kings-bruins.html,718
9,59f53a8695d0e0246f212bc0,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': ""Anthony Scores 21 to Lead Thunder's 101-69 Rout of Bulls"", 'print_headline': ""Anthony Scores 21 to Lead Thunder's 101-69 Rout of Bulls""}",[],[],None,,2017-10-29T02:18:34+0000,1.0,Pro Basketball,Carmelo Anthony scored 21 points and Paul George had 20 to lead the Oklahoma City Thunder to a 101-69 victory over the Chicago Bulls on Saturday night.,AP,News,nyt://article/8e63712e-f28e-5103-b405-d5c47f4d7ccc,https://www.nytimes.com/aponline/2017/10/28/sports/basketball/ap-bkn-thunder-bulls-.html,558
0,59f539e995d0e0246f212bbf,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Elliott Makes 28 Saves, Flyers Beat Maple Leafs 4-2', 'print_headline': 'Elliott Makes 28 Saves, Flyers Beat Maple Leafs 4-2'}",[],[],None,,2017-10-29T02:15:43+0000,1.0,Hockey,"Valtteri Filppula and Claude Giroux gave the Flyers an edge in the second period, and Brian Elliott held it.",AP,News,nyt://article/23551491-c855-5d24-8100-3e09fe6441d2,https://www.nytimes.com/aponline/2017/10/28/sports/hockey/ap-hkn-flyers-maple-leafs.html,529
1,59f534eb95d0e0246f212bbd,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Rakell, Montour Score on Power Play as Ducks Beat Lightning', 'print_headline': 'Rakell, Montour Score on Power Play as Ducks Beat Lightning'}",[],[],None,,2017-10-29T01:54:41+0000,1.0,Hockey,The Anaheim Ducks special teams played a key role in a bounce-back win.,AP,News,nyt://article/efe0afaf-46da-5ef0-b3ad-d9494209e3f9,https://www.nytimes.com/aponline/2017/10/28/sports/hockey/ap-hkn-ducks-lightning.html,487
2,59f52f3e95d0e0246f212bbc,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': ""Cousins' Triple-Double Powers Pelicans Past Cavs, 123-101"", 'print_headline': ""Cousins' Triple-Double Powers Pelicans Past Cavs, 123-101""}",[],[],None,,2017-10-29T01:30:33+0000,1.0,Pro Basketball,"DeMarcus Cousins came to the bench for the final time as the crowd rose to its feet. He exchanged high fives with Pelicans teammates and fans on the baseline, then motioned to the crowd with his raised right hand to keep the adulation coming.",AP,News,nyt://article/8a297d31-428e-5667-95ac-28486aa1acdc,https://www.nytimes.com/aponline/2017/10/28/sports/basketball/ap-bkn-cavaliers-pelicans.html,898
3,59f529a695d0e0246f212bbb,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'No. 18 UCF Blows Out Austin Peay 73-33', 'print_headline': 'No. 18 UCF Blows Out Austin Peay 73-33'}",[],[],None,,2017-10-29T01:06:38+0000,1.0,College Football,Austin Peay coach Will Healy was so impressed with No. 18 UCF that he said something even he knew might be over the top.,AP,News,nyt://article/bb874772-49fa-5b18-9546-7ab78886d0bb,https://www.nytimes.com/aponline/2017/10/28/sports/ncaafootball/ap-fbc-t25-austin-peay-ucf-.html,732
4,59f5278595d0e0246f212bba,{},{'original': 'By REUTERS'},article,"{'main': 'National Football League Roundup', 'print_headline': 'National Football League Roundup'}",[],[],None,,2017-10-29T00:57:27+0000,1.0,Pro Football,"A day after his ""inmates running the prison"" comment in reference to ongoing player protests during the national anthem became public, Houston Texans owner Bob McNair met with the players Saturday morning and later issued a second statement.",Reuters,News,nyt://article/e9d4cca1-7944-5577-9a36-dcb39221700b,https://www.nytimes.com/reuters/2017/10/28/sports/football/28reuters-football-nfl-roundup.html,520
5,59f526cc95d0e0246f212bb9,{},{'original': 'By REUTERS'},article,"{'main': 'National Hockey League Roundup', 'print_headline': 'National Hockey League Roundup'}",[],[],None,,2017-10-29T00:54:27+0000,1.0,Hockey,"The Arizona Coyotes acquired goaltender Scott Wedgewood from the New Jersey Devils in exchange for a fifth-round draft choice in 2018, the teams announced Saturday.",Reuters,News,nyt://article/971c6892-f417-565a-a24a-ff555e84cbad,https://www.nytimes.com/reuters/2017/10/28/sports/hockey/28reuters-icehockey-nhl-roundup.html,231
6,59f5261f95d0e0246f212bb8,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Adams, Love Help No. 9 Notre Dame Wear Down No. 14 NC State', 'print_headline': 'Adams, Love Help No. 9 Notre Dame Wear Down No. 14 NC State'}",[],[],None,,2017-10-29T00:51:38+0000,1.0,College Football,There was plenty of Love in the air and on the ground as No. 9 Notre Dame continued its comeback season with a convincing 35-14 victory over 14-ranked North Carolina State on a blustery Saturday afternoon.,AP,News,nyt://article/1bd98583-6dc6-54e9-a8e3-af502d772798,https://www.nytimes.com/aponline/2017/10/28/sports/ncaafootball/ap-fbc-t25-nc-state-notre-dame.html,854
7,59f5229695d0e0246f212bb6,{},{'original': 'By REUTERS'},article,"{'main': 'Armour Opens Up Five-Stroke Lead in Mississippi', 'print_headline': 'Armour Opens Up Five-Stroke Lead in Mississippi'}",[],[],None,,2017-10-29T00:36:31+0000,1.0,Golf,Ryan Armour fired a five-under-par 67 to surge five strokes clear of the field after the third round at the Sanderson Farms Championships in Mississippi on Saturday.,Reuters,News,nyt://article/eae9c550-62b0-511f-8aca-59ea99010cd8,https://www.nytimes.com/reuters/2017/10/28/sports/golf/28reuters-golf-sandersonfarms.html,288
8,59f5213295d0e0246f212bb5,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Langer Pulls Into Three-Way Tie for PGA Tour Champions Lead', 'print_headline': 'Langer Pulls Into Three-Way Tie for PGA Tour Champions Lead'}",[],[],None,,2017-10-29T00:30:32+0000,1.0,Golf,Bernhard Langer shot his second straight 3-under 69 Saturday to pull into a tie with David Toms and Miguel Angel Jimenez for the second-round lead at the PowerShares QQQ Championship.,AP,News,nyt://article/a395f042-c1f9-5234-ae8d-b0994fdd1bbc,https://www.nytimes.com/aponline/2017/10/28/sports/golf/ap-glf-pga-tour-champions.html,245
