,_id,blog,byline,document_type,headline,keywords,multimedia,new_desk,print_page,pub_date,score,section_name,snippet,source,type_of_material,uri,web_url,word_count
2,59f7ee5a95d0e0246f2130b7,{},{'original': 'By REUTERS'},article,"{'main': 'New Zealand Premier Says Ban on Foreign Home Buyers to Start Early 2018', 'print_headline': 'New Zealand Premier Says Ban on Foreign Home Buyers to Start Early 2018'}",[],[],None,,2017-10-31T03:30:27+0000,1.0,Asia Pacific,"New Zealand Prime Minister Jacinda Ardern said on Tuesday a ban on foreigners buying existing homes would begin in early 2018, but the ban would not apply to Australians seeking to buy homes in New Zealand.",Reuters,News,nyt://article/0086897e-c207-5bf6-8a93-8aff3e5af57d,https://www.nytimes.com/reuters/2017/10/30/world/asia/30reuters-newzealand-politics-housing.html,94
3,59f7ea3195d0e0246f2130b5,{},{'original': 'By REUTERS'},article,"{'main': 'South Korea, China Seek to Mend Relations After THAAD Fallout', 'print_headline': 'South Korea, China Seek to Mend Relations After THAAD Fallout'}",[],[],None,,2017-10-31T03:12:31+0000,1.0,Asia Pacific,South Korea and China have agreed to work swiftly to get their relations back on track following a year-long standoff over the deployment of a controversial U.S. anti-missile system in South Korea.,Reuters,News,nyt://article/fb810653-14fd-51b3-99fc-384449b313b6,https://www.nytimes.com/reuters/2017/10/30/world/asia/30reuters-northkorea-missiles.html,695
4,59f7e6b095d0e0246f2130b0,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Black Lives Matter Award Spotlights Australia Racial Issues', 'print_headline': 'Black Lives Matter Award Spotlights Australia Racial Issues'}",[],[],None,,2017-10-31T02:57:32+0000,1.0,Asia Pacific,"The awarding of the Sydney Peace Prize to the Black Lives Matter movement for its work highlighting American race issues is being hailed by local activists as a progressive step, but is also shining a spotlight on Australia's own struggles with ra...",AP,News,nyt://article/06491c35-a82f-5395-a51b-4dc7c8c092e6,https://www.nytimes.com/aponline/2017/10/30/world/asia/ap-as-australia-black-lives-matter.html,910
5,59f7e53695d0e0246f2130ac,{},{'original': 'By REUTERS'},article,"{'main': 'Japanese Man Arrested After Parts of Nine Bodies Found in Apartment: Media', 'print_headline': 'Japanese Man Arrested After Parts of Nine Bodies Found in Apartment: Media'}",[],[],None,,2017-10-31T02:51:28+0000,1.0,Asia Pacific,"A Japanese man was arrested on Tuesday after the severed parts of nine bodies, some of them stored in picnic coolers, were found in his apartment, Japanese media said.",Reuters,News,nyt://article/a753e361-7974-5780-a9bc-68d25bafd045,https://www.nytimes.com/reuters/2017/10/30/world/asia/30reuters-japan-crime-bodies.html,137
6,59f7e1be95d0e0246f2130a4,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': ""The Latest: Japan's Abe, NATO Chief Discuss North Korea"", 'print_headline': ""The Latest: Japan's Abe, NATO Chief Discuss North Korea""}",[],[],None,,2017-10-31T02:36:33+0000,1.0,Asia Pacific,The Latest on South Korea and China agreeing to talks to improve ties (all times local):,AP,News,nyt://article/56c94e46-1d56-5323-b8a9-deb2e552ad68,https://www.nytimes.com/aponline/2017/10/30/world/asia/ap-as-koreas-tensions-the-latest.html,435
7,59f7e10495d0e0246f2130a3,{},{'original': 'By REUTERS'},article,"{'main': 'NATO Chief Urges Full Implementation of North Korean Sanctions to Counter Global Threat', 'print_headline': 'NATO Chief Urges Full Implementation of North Korean Sanctions to Counter Global Threat'}",[],[],None,,2017-10-31T02:33:31+0000,1.0,Asia Pacific,"NATO chief Jens Stoltenberg urged all United Nation members on Tuesday to fully and transparently implement sanctions against North Korea, which he said has emerged as a global threat able to fire ballistic missiles as far as Europe and North Amer...",Reuters,News,nyt://article/0060d8c4-5b51-5006-9988-7218e8967c51,https://www.nytimes.com/reuters/2017/10/30/world/asia/30reuters-northkorea-missiles-nato.html,266
8,59f7de2d95d0e0246f21309d,{},{'original': 'By REUTERS'},article,"{'main': 'China Considers Three-Year Jail Terms for Disrespecting National Anthem', 'print_headline': 'China Considers Three-Year Jail Terms for Disrespecting National Anthem'}",[],[],None,,2017-10-31T02:21:27+0000,1.0,Asia Pacific,"China's largely rubber-stamp parliament is considering tougher penalties for those who disrespect the national anthem, including up to three years in jail, state news agency Xinhua said on Tuesday.",Reuters,News,nyt://article/fc057f47-9679-5f77-9b77-0f87613eb9b1,https://www.nytimes.com/reuters/2017/10/30/world/asia/30reuters-china-law-anthem.html,215
9,59f7db7895d0e0246f21309b,{},{'original': 'By REUTERS'},article,"{'main': 'Japan to Launch Crackdown on Asylum Seekers-Yomiuri', 'print_headline': 'Japan to Launch Crackdown on Asylum Seekers-Yomiuri'}",[],[],None,,2017-10-31T02:09:36+0000,1.0,Asia Pacific,"Japan will curb asylum seekers' rights to work and detain any not deemed refugees or who have made multiple applications, the Yomiuri daily reported on Tuesday, in a move to further tighten one of the developed world's toughest refugee systems.",Reuters,News,nyt://article/24c48402-63d8-564c-96da-bd4b5d04f67b,https://www.nytimes.com/reuters/2017/10/30/world/asia/30reuters-japan-immigration.html,404
0,59f7beea95d0e0246f21306e,{},{'original': None},multimedia,{'main': 'Read the Latest Report by the Watchdog for Afghanistan Reconstruction'},[],"[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/10/30/world/asia/image-sigar-october-2017-report/image-sigar-october-2017-report-articleLarge.gif', 'height': 782, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/10/30/world/asia/image-sigar-october-2017-report/image-sigar-october-2017-report-articleLarge.gif', 'xlargeheight': 782}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/10/30/world/asia/image-sigar-october-2017-report/image-sigar-october-2017-report-thumbWide.gif', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/10/30/world/asia/image-sigar-october-2017-report/image-sigar-october-2017-report-thumbWide.gif', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/10/30/world/asia/image-sigar-october-2017-report/image-sigar-october-2017-report-thumbStandard.gif', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/10/30/world/asia/image-sigar-october-2017-report/image-sigar-october-2017-report-thumbStandard.gif', 'thumbnailwidth': 75}}]",World,,2017-10-31T00:08:00+0000,1.0,Asia Pacific,The American military command in Afghanistan has redacted key figures about the growth and progress of local security forces from this report by the special inspector general for Afghanistan reconstruction.,The New York Times,Interactive Feature,nyt://interactive/c2ab92a9-569f-5864-bd79-1e38e7d1f49d,https://www.nytimes.com/interactive/2017/10/30/world/asia/document-sigar-october-2017-report.html,0
1,59f7bd5995d0e0246f21306b,{},{'original': 'By THOMAS GIBBONS-NEFF'},article,"{'main': 'Afghan War Data, Once Public, Is Censored in U.S. Military Report', 'print_headline': 'U.S. Military  To Conceal Afghan War Statistics'}","[{'isMajor': 'N', 'rank': 1, 'name': 'subject', 'value': 'United States Politics and Government'}, {'isMajor': 'N', 'rank': 2, 'name': 'subject', 'value': 'Afghanistan War (2001- )'}, {'isMajor': 'N', 'rank': 3, 'name': 'organizations', 'value': 'Afghan National Security Forces'}, {'isMajor': 'N', 'rank': 4, 'name': 'glocations', 'value': 'Afghanistan'}, {'isMajor': 'N', 'rank': 5, 'name': 'persons', 'value': 'Sopko, John F'}, {'isMajor': 'N', 'rank': 6, 'name': 'subject', 'value': 'United States Defense and Military Forces'}, {'isMajor': 'N', 'rank': 7, 'name': 'organizations', 'value': 'Defense Department'}, {'isMajor': 'N', 'rank': 8, 'name': 'organizations', 'value': 'Taliban'}, {'isMajor': 'N', 'rank': 9, 'name': 'organizations', 'value': 'Special Inspector General for Afghanistan Reconstruction'}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/10/31/us/31dc-military/31dc-military-articleLarge.jpg', 'height': 400, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/10/31/us/31dc-military/31dc-military-articleLarge.jpg', 'xlargeheight': 400}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/10/31/us/31dc-military/31dc-military-thumbWide.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/10/31/us/31dc-military/31dc-military-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/10/31/us/31dc-military/31dc-military-thumbStandard.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/10/31/us/31dc-military/31dc-military-thumbStandard.jpg', 'thumbnailwidth': 75}}]",Washington,8,2017-10-31T00:01:22+0000,1.0,Asia Pacific,"Key figures on the progress of local security forces, compiled by the government’s spending watchdog, were classified only once before in nine years.",The New York Times,News,nyt://article/24b9c378-9ca5-5b43-a771-c157fcb8e5ba,https://www.nytimes.com/2017/10/30/world/asia/afghanistan-war-redacted-report.html,676
2,59f7b78c95d0e0246f21305c,{},{'original': 'By REUTERS'},article,"{'main': 'Climate Change Harms Health Worldwide as Millions Swelter-Study', 'print_headline': 'Climate Change Harms Health Worldwide as Millions Swelter-Study'}",[],[],None,,2017-10-30T23:36:29+0000,1.0,Europe,"Climate change has caused severe harm to human health since the year 2000 by stoking more heat waves, the spread of some mosquito-borne diseases and under-nutrition as crops fail, scientists said on Tuesday.",Reuters,News,nyt://article/62e65d7f-2a49-5870-a6cb-725c6dde4b58,https://www.nytimes.com/reuters/2017/10/30/world/europe/30reuters-climatechange-health.html,606
3,59f7b59595d0e0246f213057,{},{'original': 'By ANDREW E. KRAMER'},article,"{'main': 'Putin Critic Who Fought Pro-Russia Rebels Shot Dead in Ukraine', 'print_headline': 'Ukrainian Couple Targeted for Assassination a Second Time'}","[{'isMajor': 'N', 'rank': 1, 'name': 'glocations', 'value': 'Ukraine'}, {'isMajor': 'N', 'rank': 2, 'name': 'subject', 'value': 'Assassinations and Attempted Assassinations'}, {'isMajor': 'N', 'rank': 3, 'name': 'persons', 'value': 'Putin, Vladimir V'}, {'isMajor': 'N', 'rank': 4, 'name': 'persons', 'value': 'Karadzic, Radovan'}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/10/31/world/31ukraine/31ukraine-articleLarge.jpg', 'height': 400, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/10/31/world/31ukraine/31ukraine-articleLarge.jpg', 'xlargeheight': 400}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/10/31/world/31ukraine/31ukraine-thumbWide.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/10/31/world/31ukraine/31ukraine-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/10/31/world/31ukraine/31ukraine-thumbStandard.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/10/31/world/31ukraine/31ukraine-thumbStandard.jpg', 'thumbnailwidth': 75}}]",Foreign,,2017-10-30T23:27:55+0000,1.0,Europe,"A couple who survived an assassination attempt in June were attacked by a gunman spraying their car with bullets, killing the wife and injuring the husband.",The New York Times,News,nyt://article/ce451ed4-0897-5594-9f4e-643e88001214,https://www.nytimes.com/2017/10/30/world/europe/ukraine-chechen-couple-putin.html,473
4,59f7afd795d0e0246f21304e,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'UN Official: Over 13 Million People Inside Syria Need Aid', 'print_headline': 'UN Official: Over 13 Million People Inside Syria Need Aid'}",[],[],None,,2017-10-30T23:03:34+0000,1.0,Middle East,"More than 13 million people inside Syria still need humanitarian assistance and nearly half are in ""acute need"" as a result of having fled their homes, of hostilities, and of limited access to food, health care and other basic needs, the U.N. huma...",AP,News,nyt://article/c2960e72-2a07-5101-a087-1d1c8bd6e02d,https://www.nytimes.com/aponline/2017/10/30/world/middleeast/ap-un-united-nations-syria-humanitarian.html,515
5,59f7ac4c95d0e0246f213049,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Eastern Libya Town Reports Airstrike Kills, Wounds Dozens', 'print_headline': 'Eastern Libya Town Reports Airstrike Kills, Wounds Dozens'}",[],[],None,,2017-10-30T22:48:36+0000,1.0,Middle East,The municipal council of an eastern Libyan town under siege by forces loyal to the region's military strongman says warplanes have killed and wounded dozens of people.,AP,News,nyt://article/b85fe185-d953-59c0-b4eb-3ca2f1e09a93,https://www.nytimes.com/aponline/2017/10/30/world/middleeast/ap-ml-libya.html,114
6,59f7a75895d0e0246f21303f,{},{'original': 'By REUTERS'},article,"{'main': 'Court Orders Nigeria to Pay $288 Million to 1967 War Victims', 'print_headline': 'Court Orders Nigeria to Pay $288 Million to 1967 War Victims'}",[],[],None,,2017-10-30T22:27:27+0000,1.0,Africa,A court on Monday ordered Nigeria to pay 88 billion naira ($288 million) in damages to victims of the 1967 civil war for failure to fully de-mine and clear the land of other weaponry after the end of hostilities. ,Reuters,News,nyt://article/485f1a41-2a53-5373-b0e8-a7c4a152804e,https://www.nytimes.com/reuters/2017/10/30/world/africa/30reuters-nigeria-security-biafra.html,181
7,59f7a54695d0e0246f213038,{},{'original': 'By REUTERS'},article,"{'main': ""Chile's Pinera Says Spending Plan Would Cost $14 Billion"", 'print_headline': ""Chile's Pinera Says Spending Plan Would Cost $14 Billion""}",[],[],None,,2017-10-30T22:18:37+0000,1.0,Americas,"Chile's frontrunning center-right presidential candidate, Sebastian Pinera, on Monday unveiled a $14 billion, four-year spending plan focused on proposed reforms to the country's tax and pension systems and new investments in infrastructure and ho...",Reuters,News,nyt://article/e2cddd8c-79ff-56b5-8757-704982de962f,https://www.nytimes.com/reuters/2017/10/30/world/americas/30reuters-chile-politics.html,393
8,59f7a54295d0e0246f213037,{},{'original': 'By REUTERS'},article,"{'main': 'Asylum Seekers Defy Deadline for Closure of Papua New Guinea Detention Centre', 'print_headline': 'Asylum Seekers Defy Deadline for Closure of Papua New Guinea Detention Centre'}",[],[],None,,2017-10-30T22:18:34+0000,1.0,Asia Pacific,"Hundreds of refugees and asylum seekers were barricading themselves inside a detention centre in Papua New Guinea (PNG) on Tuesday, defying attempts by Australia and PNG authorities to close the facility. ",Reuters,News,nyt://article/2142bb44-9dcd-54e7-9f84-18725041563c,https://www.nytimes.com/reuters/2017/10/30/world/asia/30reuters-australia-asylum.html,556
9,59f7a48f95d0e0246f213032,{},{'original': 'By REUTERS'},article,"{'main': ""Chronology of Former Trump Campaign Adviser Papadopoulos' Dealings"", 'print_headline': ""Chronology of Former Trump Campaign Adviser Papadopoulos' Dealings""}",[],[],None,,2017-10-30T22:15:32+0000,1.0,Europe,"The following is a chronology of contacts, according to court documents unveiled on Monday, between former Trump campaign adviser George Papadopoulos, individuals claiming links to senior Moscow officials and top Trump campaign advisers.",Reuters,News,nyt://article/d02f3a2f-ab75-5ec5-8db8-788e02ef5afc,https://www.nytimes.com/reuters/2017/10/30/world/europe/30reuters-usa-trump-russia-papadopoulos-timeline.html,1025
0,59f7968195d0e0246f212ffa,{},{'original': 'By REUTERS'},article,"{'main': 'Major Venezuelan Opposition Parties to Boycott Local Polls', 'print_headline': 'Major Venezuelan Opposition Parties to Boycott Local Polls'}",[],[],None,,2017-10-30T21:15:32+0000,1.0,Americas,Three of Venezuela's largest opposition parties vowed on Monday to boycott mayoral polls later this year in protest at an election system they say is biased in favor of President Nicolas Maduro's ruling socialists.,Reuters,News,nyt://article/4311c5e1-d6ac-58c2-a3bd-45515a727724,https://www.nytimes.com/reuters/2017/10/30/world/americas/30reuters-venezuela-opposition.html,505
1,59f792f395d0e0246f212ff2,{},{'original': 'By REUTERS'},article,"{'main': ""Senate Intelligence Chairman: Indictments Do Not Change Panel's Investigation"", 'print_headline': ""Senate Intelligence Chairman: Indictments Do Not Change Panel's Investigation""}",[],[],None,,2017-10-30T21:00:28+0000,1.0,Europe,U.S. Senate Intelligence Committee Chairman Richard Burr said on Monday that indictments announced by Special Counsel Robert Mueller do not change anything regarding his panel's investigation of potential Russian meddling in the 2016 U.S. election...,Reuters,News,nyt://article/074fa96f-8918-5db7-bec0-1481a464ce19,https://www.nytimes.com/reuters/2017/10/30/world/europe/30reuters-usa-trump-russia-senate.html,82
2,59f7919c95d0e0246f212fef,{},{'original': 'By REUTERS'},article,"{'main': 'Finnish President Says Joining NATO Would Require Referendum', 'print_headline': 'Finnish President Says Joining NATO Would Require Referendum'}",[],[],None,,2017-10-30T20:54:28+0000,1.0,Europe,"Any move by Finland to join NATO would need public approval via a referendum, President Sauli Niinisto told a panel debate on Monday ahead of elections in January.",Reuters,News,nyt://article/8f2506a8-f63b-5161-b38b-7edb5cd923f6,https://www.nytimes.com/reuters/2017/10/30/world/europe/30reuters-finland-nato.html,402
3,59f790da95d0e0246f212fe8,{},{'original': 'By REUTERS'},article,"{'main': 'Cameroon Court Sentences Opposition Leader to 25 Years in Prison', 'print_headline': 'Cameroon Court Sentences Opposition Leader to 25 Years in Prison'}",[],[],None,,2017-10-30T20:51:30+0000,1.0,Africa,"A military court in Cameroon sentenced an opposition leader on Monday to 25 years in prison, his lawyer and Amnesty International said and denounced the trial as politically motivated.",Reuters,News,nyt://article/aed11d90-252d-5ac4-912b-e17cbe59623f,https://www.nytimes.com/reuters/2017/10/30/world/africa/30reuters-cameroon-justice.html,214
4,59f78bf495d0e0246f212fdd,{},{'original': 'By REUTERS'},article,"{'main': 'Wife of Chechen Accused of Putin Assassination Plot Shot Dead Near Kiev', 'print_headline': 'Wife of Chechen Accused of Putin Assassination Plot Shot Dead Near Kiev'}",[],[],None,,2017-10-30T20:30:37+0000,1.0,Europe,"The Ukrainian wife of a Chechen man accused by Russia of plotting to kill President Vladimir Putin was shot dead outside Kiev on Monday in an attack that also wounded her husband, Ukrainian interior ministry officials said.",Reuters,News,nyt://article/d8bc9be2-f3b8-5259-adde-a0ba992c87d8,https://www.nytimes.com/reuters/2017/10/30/world/europe/30reuters-ukraine-murder.html,412
5,59f789e295d0e0246f212fda,{},{'original': 'By REUTERS'},article,"{'main': 'U.S., Qatar Agree to Further Curbs on Terrorist Financing', 'print_headline': 'U.S., Qatar Agree to Further Curbs on Terrorist Financing'}",[],[],None,,2017-10-30T20:21:34+0000,1.0,Middle East,"Qatar has agreed to strengthen counter-terrorism cooperation with the United States to crack down on illicit financing of militant groups, a joint Qatari-U.S. statement said on Monday following a visit by U.S. Treasury Secretary Steven Mnuchin.",Reuters,News,nyt://article/1caa2c33-22b7-5fe3-aea8-80573b9f9781,https://www.nytimes.com/reuters/2017/10/30/world/middleeast/30reuters-qatar-usa-security.html,255
6,59f7870e95d0e0246f212fd4,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Morocco Holds Regional Meeting on Migration', 'print_headline': 'Morocco Holds Regional Meeting on Migration'}",[],[],None,,2017-10-30T20:09:40+0000,1.0,Middle East,Morocco is hosting a regional meeting on migration aiming at developing an African agenda on the issue.,AP,News,nyt://article/699aeb8e-4e73-5c64-abaf-c7983337c160,https://www.nytimes.com/aponline/2017/10/30/world/middleeast/ap-ml-morocco-migration.html,134
7,59f7864b95d0e0246f212fd2,{},{'original': 'By REUTERS'},article,"{'main': 'Trump Names Suspect Captured for Role in 2012 Benghazi Attack on Americans', 'print_headline': 'Trump Names Suspect Captured for Role in 2012 Benghazi Attack on Americans'}",[],[],None,,2017-10-30T20:06:29+0000,1.0,Middle East,"President Donald Trump on Monday named a suspect captured on Sunday for his alleged role in the 2012 attack on a U.S. diplomatic compound in Benghazi, Libya.",Reuters,News,nyt://article/0382207e-70a4-5854-94f0-9553494ad59a,https://www.nytimes.com/reuters/2017/10/30/world/middleeast/30reuters-usa-libya.html,66
8,59f784ea95d0e0246f212fcc,{},{'original': 'By REUTERS'},article,"{'main': ""Turkey Threatens Legal Action After Lawmaker Calls Erdogan 'Fascist Dictator'"", 'print_headline': ""Turkey Threatens Legal Action After Lawmaker Calls Erdogan 'Fascist Dictator'""}",[],[],None,,2017-10-30T20:00:35+0000,1.0,Europe,President Tayyip Erdogan's spokesman threatened a prominent opposition lawmaker with legal action on Monday for calling the Turkish leader a fascist dictator.,Reuters,News,nyt://article/e457472b-032e-5757-8e29-ee6dac797efc,https://www.nytimes.com/reuters/2017/10/30/world/europe/30reuters-turkey-security-opposition.html,352
9,59f7849695d0e0246f212fca,{},{'original': 'By STEPHEN CASTLE'},article,"{'main': 'Sexual Harassment Claims Surface in U.K. Parliament', 'print_headline': 'Wave of Sex Harassment Claims Surfacing in Britain’s Parliament'}","[{'isMajor': 'N', 'rank': 1, 'name': 'subject', 'value': 'Sexual Harassment'}, {'isMajor': 'N', 'rank': 2, 'name': 'organizations', 'value': 'House of Commons (Great Britain)'}, {'isMajor': 'N', 'rank': 3, 'name': 'glocations', 'value': 'London (England)'}, {'isMajor': 'N', 'rank': 4, 'name': 'subject', 'value': 'Politics and Government'}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/10/31/world/31Britain/31Britain-articleLarge.jpg', 'height': 400, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/10/31/world/31Britain/31Britain-articleLarge.jpg', 'xlargeheight': 400}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/10/31/world/31Britain/31Britain-thumbWide.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/10/31/world/31Britain/31Britain-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/10/31/world/31Britain/31Britain-thumbStandard.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/10/31/world/31Britain/31Britain-thumbStandard.jpg', 'thumbnailwidth': 75}}]",Foreign,4,2017-10-30T19:59:07+0000,1.0,Europe,"One minister faces an inquiry after asking a staff member to buy sex toys, while dozens of lawmakers are accused of sexism, harassment or inappropriate behavior.",The New York Times,News,nyt://article/4c1dbf05-ccc7-58b4-af42-5e10e7c9051e,https://www.nytimes.com/2017/10/30/world/europe/sexual-harassment-british-parliament.html,790
0,59f74bef95d0e0246f212f18,{},{'original': 'By REUTERS'},article,"{'main': 'Detained Ethiopian Opposition Chief Bailed Two Years After Protests: Party', 'print_headline': 'Detained Ethiopian Opposition Chief Bailed Two Years After Protests: Party'}",[],[],None,,2017-10-30T15:57:28+0000,1.0,Africa,"An Ethiopian opposition leader was due to be released on bail almost two years after he was detained during mass protests over land rights, a member of his party said on Monday.",Reuters,News,nyt://article/63c2ac4f-8e36-5a73-b329-566408f0696a,https://www.nytimes.com/reuters/2017/10/30/world/africa/30reuters-ethiopia-violence.html,327
1,59f74b3f95d0e0246f212f14,{},{'original': 'By REUTERS'},article,"{'main': 'UK Parliament Speaker: There Must Be Zero Tolerance of Sexual Harassment', 'print_headline': 'UK Parliament Speaker: There Must Be Zero Tolerance of Sexual Harassment'}",[],[],None,,2017-10-30T15:54:30+0000,1.0,Europe,"The Speaker of Britain's parliament said on Monday there must be zero tolerance of sexual harassment or bullying among lawmakers, their staff and anyone else within the parliamentary estate after media reports about alleged misconduct.",Reuters,News,nyt://article/d824fc49-f5c5-5fbd-9273-83f28cefaf3f,https://www.nytimes.com/reuters/2017/10/30/world/europe/30reuters-britain-harassment-speaker.html,86
2,59f7487495d0e0246f212f10,{},{'original': 'By REUTERS'},article,"{'main': 'Kenya President: Dialogue With Opposition Must Wait Until Court Cases Done', 'print_headline': 'Kenya President: Dialogue With Opposition Must Wait Until Court Cases Done'}",[],[],None,,2017-10-30T15:42:32+0000,1.0,Africa,Kenya's President Uhuru Kenyatta said on Monday that he expects the opposition to challenge his victory in the Oct. 26 repeat presidential election in court and that any dialogue must wait until that process is done.,Reuters,News,nyt://article/63f54c80-9bef-5c24-8cd3-d684bc3ae674,https://www.nytimes.com/reuters/2017/10/30/world/africa/30reuters-kenya-election-speech.html,122
3,59f745b295d0e0246f212efc,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': ""Russia's Putin Condemns Soviet-Era Political Repressions"", 'print_headline': ""Russia's Putin Condemns Soviet-Era Political Repressions""}",[],[],None,,2017-10-30T15:30:52+0000,1.0,Europe,"Russian President Vladimir Putin on Monday strongly denounced Soviet-era political repressions, describing them as a crime that should never be forgotten.",AP,News,nyt://article/d973dd85-0e8b-5c12-97e1-66ca210e3bc5,https://www.nytimes.com/aponline/2017/10/30/world/europe/ap-eu-russia-memorial.html,411
4,59f745b295d0e0246f212efd,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Forest Fires Scorch Northern Italy, Force Hundreds to Flee', 'print_headline': 'Forest Fires Scorch Northern Italy, Force Hundreds to Flee'}",[],[],None,,2017-10-30T15:30:48+0000,1.0,Europe,Switzerland and Croatia have sent aircraft to help Italian firefighters battle forest fires that have scorched parts of northern Italy and forced the evacuation of hundreds of people.,AP,News,nyt://article/85f3cebd-4b7a-5439-a058-bb8ad8f49b5c,https://www.nytimes.com/aponline/2017/10/30/world/europe/ap-eu-italy-fires.html,171
5,59f745a295d0e0246f212efb,{},{'original': 'By REUTERS'},article,"{'main': 'Bahrain Calls for Freezing Qatar Out of GCC', 'print_headline': 'Bahrain Calls for Freezing Qatar Out of GCC'}",[],[],None,,2017-10-30T15:30:32+0000,1.0,Middle East,"Bahrain will not attend December's summit of the Gulf Cooperation Council if Qatar does not change its policies and Qatar should have its membership in the six-nation group suspended, Bahrain's foreign minister said.",Reuters,News,nyt://article/b47352af-815d-5232-a26e-fa8fc1027a1a,https://www.nytimes.com/reuters/2017/10/30/world/middleeast/30reuters-gulf-qatar-bahrain.html,264
6,59f740b995d0e0246f212eee,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': ""German 'Anne Frank' Train Idea Runs Into Questions"", 'print_headline': ""German 'Anne Frank' Train Idea Runs Into Questions""}",[],[],None,,2017-10-30T15:09:32+0000,1.0,Europe,The Anne Frank House museum is signaling reservations about the idea of a German high-speed train being named after the teenage Jewish diarist who was deported by train from the Netherlands during World War II.,AP,News,nyt://article/1cfa7ea6-aee0-54c3-a63c-d36b38d87ca7,https://www.nytimes.com/aponline/2017/10/30/world/europe/ap-eu-germany-anne-frank-train.html,131
